time,sec,nsecs,x_curr,y_curr,z_curr,x_dot_curr,y_dot_curr,z_dot_curr,x_ddot_curr,y_ddot_curr,z_ddot_curr,roll_curr,pitch_curr,yaw_curr,roll_dot_curr,pitch_dot_curr,yaw_dot_curr,tau_x,tau_y,tau_z,collective_thrust
2026/01/04 17:13:02.433619048,0,0,-0.06832056492567062,-0.3764113187789917,1.0186035633087158,0.4176364541053772,0.054792292416095734,-0.01687176711857319,1.7786864042282104,-2.2967846393585205,10.747119903564453,-0.11588067830427579,-0.13040347925850318,-2.774414346656885,0.0,0.0,0.0,1.1249628553043316,-0.8642678083900023,9.776529360025423,0.0
2026/01/04 17:13:02.463583592,0,0,-0.05368673801422119,-0.37456580996513367,1.0177119970321655,0.4508720636367798,0.02459324337542057,-0.03932277485728264,1.3337116241455078,-1.070227861404419,10.078582763671875,-0.12136654115918712,-0.1329542508824905,-2.767181106433675,0.0,0.0,0.0,1.0510253713088136,-0.7703967163259761,9.989908527248307,0.0
2026/01/04 17:13:02.496566440,0,0,-0.0425221286714077,-0.3730974793434143,1.0170984268188477,0.45072486996650696,0.035679060965776443,-0.0355069562792778,0.2864372134208679,-0.02068081870675087,9.220684051513672,-0.1236950205537464,-0.12950735151406026,-2.7626864909770426,0.0,0.0,0.0,1.025470426172345,-0.78940208115355,10.008595462282694,0.0
2026/01/04 17:13:02.523920808,0,0,-0.03492900729179382,-0.3720972537994385,1.0166817903518677,0.4399366080760956,0.048025477677583694,-0.02908484824001789,0.6189566850662231,-0.26516300439834595,8.9585599899292,-0.1241843369615665,-0.1261166580269392,-2.7604149617294067,0.0,0.0,0.0,1.0970337107168937,-0.8538222298922582,9.907603922326397,0.0
2026/01/04 17:13:02.554936776,0,0,-0.023388849571347237,-0.3704967498779297,1.0159162282943726,0.4390970766544342,0.05765649676322937,-0.02267938293516636,0.8864496946334839,-0.731039822101593,9.325623512268066,-0.12255589104020398,-0.11857337073027421,-2.7573537416458307,0.0,0.0,0.0,1.094509136056723,-0.8914898462921073,9.855920837398982,0.0
2026/01/04 17:13:02.583724648,0,0,-0.011639324948191643,-0.36876386404037476,1.0150902271270752,0.45384880900382996,0.059519700706005096,-0.02762492746114731,0.8512770533561707,-1.530130386352539,10.082128524780273,-0.12214228652858357,-0.11390507311354052,-2.7529878978200886,0.0,0.0,0.0,1.0362334728414957,-0.9018136907355884,9.90941163445429,0.0
2026/01/04 17:13:02.614872584,0,0,0.0044934628531336784,-0.3663860559463501,1.0139402151107788,0.4860784411430359,0.03140611946582794,-0.06001361832022667,0.48250827193260193,-0.7235633730888367,9.71672248840332,-0.12032569593965388,-0.11362579328521406,-2.7467353743958878,0.0,0.0,0.0,1.0054077786636268,-0.8642090362296466,10.032189118653497,0.0
2026/01/04 17:13:02.645643784,0,0,0.01677352376282215,-0.3645569682121277,1.0131031274795532,0.4810425639152527,0.03555105999112129,-0.047376394271850586,-0.08253197371959686,0.9406994581222534,8.952594757080078,-0.1175365484551848,-0.11312272886985919,-2.742137438333523,0.0,0.0,0.0,0.9274320285128175,-0.7907494373120193,10.269658309096934,0.0
2026/01/04 17:13:02.676926888,0,0,0.025170665234327316,-0.36336076259613037,1.0124835968017578,0.4531179368495941,0.060618285089731216,-0.025604253634810448,0.4539433717727661,0.4450915455818176,8.957029342651367,-0.11678902773153567,-0.11351038945255347,-2.7393928789822373,0.0,0.0,0.0,1.0530248344012898,-0.9265313186690344,9.915923752695928,0.0
2026/01/04 17:13:02.706886440,0,0,0.037895940244197845,-0.3615235686302185,1.0114909410476685,0.44571739435195923,0.06858118623495102,-0.024859081953763962,1.8345210552215576,-1.8433934450149536,10.219440460205078,-0.11555840391215104,-0.10860028923915435,-2.7357290262620957,0.0,0.0,0.0,1.0538321755245827,-0.9273386597923273,9.91600952411206,0.0
2026/01/04 17:13:02.739177224,0,0,0.055086661130189896,-0.35894477367401123,1.0102370977401733,0.5021070837974548,0.04959069564938545,-0.05023248866200447,0.7682187557220459,-1.1115139722824097,9.812898635864258,-0.11350806062012041,-0.10453067401015696,-2.7286389038543932,0.0,0.0,0.0,0.9172490389938851,-0.9048169012041919,10.066208488380898,0.0
2026/01/04 17:13:02.767240488,0,0,0.063730388879776,-0.35756903886795044,1.0096675157546997,0.4961935877799988,0.03897533193230629,-0.05093551054596901,-0.03861634433269501,0.44748634099960327,9.10405445098877,-0.11135188722589992,-0.1041251045972162,-2.726923846718772,0.0,0.0,0.0,0.8584622821617252,-0.9078301725748634,10.164509944068291,0.0
2026/01/04 17:13:02.797335752,0,0,0.07674483209848404,-0.3554782271385193,1.0087759494781494,0.4523072838783264,0.0484011247754097,-0.031883109360933304,1.3598910570144653,-0.33113619685173035,9.460087776184082,-0.11181834307239412,-0.10295051439869525,-2.7216920453456415,0.0,0.0,0.0,0.9562349077162547,-0.8734780637937553,10.140140317941995,0.0
2026/01/04 17:13:02.841900520,0,0,0.09433305263519287,-0.352695494890213,1.0075321197509766,0.4518493413925171,0.07445023208856583,-0.02829713188111782,2.1151554584503174,-2.2645456790924072,10.114588737487793,-0.11496024262908844,-0.09538874515033158,-2.7147851420685085,0.0,0.0,0.0,1.0470274334652165,-0.9823164996639416,9.923563220718352,0.0
2026/01/04 17:13:02.856800456,0,0,0.10311756283044815,-0.35131213068962097,1.0069180727005005,0.48059189319610596,0.05464908108115196,-0.04067672789096832,0.9048442244529724,-1.2798535823822021,9.460758209228516,-0.11610109139348755,-0.09258501213165114,-2.712798146317876,0.0,0.0,0.0,1.038438861174755,-0.9554000415367938,9.988422532541664,0.0
2026/01/04 17:13:02.883579304,0,0,0.1163126602768898,-0.34921085834503174,1.0060930252075195,0.4725223779678345,0.050689101219177246,-0.037546053528785706,0.3583928644657135,-0.5771990418434143,9.418106079101562,-0.1187448909748734,-0.0905612160517269,-2.7086834800083555,0.0,0.0,0.0,1.0201058269313854,-0.9406491967000197,10.097454344606493,0.0
2026/01/04 17:13:02.915690888,0,0,0.13384947180747986,-0.3463155925273895,1.0049151182174683,0.45480719208717346,0.05495245382189751,-0.03767210990190506,1.5283693075180054,-1.067613959312439,9.752982139587402,-0.12392028315294679,-0.08657372163085342,-2.701359831740176,0.0,0.0,0.0,1.1835473113175488,-1.035559712970897,10.054116045012217,0.0
2026/01/04 17:13:02.943726280,0,0,0.1427440494298935,-0.34491604566574097,1.0043226480484009,0.45597830414772034,0.0607738122344017,-0.040508050471544266,1.1872495412826538,-0.9583361744880676,9.206409454345703,-0.12412984900311999,-0.08520487996505656,-2.699404902284355,0.0,0.0,0.0,1.1785329523340191,-1.110649370962486,10.131841042453937,0.0
2026/01/04 17:13:02.973702568,0,0,0.156081423163414,-0.3428775668144226,1.0033601522445679,0.46473070979118347,0.061299145221710205,-0.02905084192752838,0.8295851945877075,-1.5118807554244995,10.158658027648926,-0.12659762935518906,-0.08607740913161911,-2.696816927685363,0.0,0.0,0.0,1.0690157592538043,-1.019731820857784,10.035399415926673,0.0
2026/01/04 17:13:03.4779880,0,0,0.17395243048667908,-0.3403216302394867,1.0021347999572754,0.46573057770729065,0.038132715970277786,-0.044403109699487686,1.3984661102294922,-1.4278379678726196,10.120352745056152,-0.13285558012112947,-0.08959854695227487,-2.689689264340822,0.0,0.0,0.0,0.8797794350961626,-0.7841933637175543,10.188698318041,0.0
2026/01/04 17:13:03.37015752,0,0,0.18288390338420868,-0.33905768394470215,1.0015846490859985,0.46138644218444824,0.041309889405965805,-0.04020849987864494,1.240167260169983,-0.5895379781723022,9.188299179077148,-0.13337174070211866,-0.09123524080043942,-2.687291375580714,0.0,0.0,0.0,0.5700700967154416,-0.44098591560075767,10.155378592464759,0.0
2026/01/04 17:13:03.65330632,0,0,0.19634763896465302,-0.33723291754722595,1.0007481575012207,0.4606279134750366,0.05803034082055092,-0.024994438514113426,0.8984269499778748,-1.7480653524398804,9.793468475341797,-0.13397915281764122,-0.09161376588436732,-2.684865441223556,0.0,0.0,0.0,0.36606052556066865,-0.30870857984341865,10.02322473891232,0.0
2026/01/04 17:13:03.93749288,0,0,0.20979861915111542,-0.3354684114456177,0.9999174475669861,0.450409471988678,0.045282501727342606,-0.029959186911582947,0.8018423914909363,-1.8724353313446045,9.500565528869629,-0.132963007244464,-0.09088163537446906,-2.6811774716572754,0.0,0.0,0.0,1.5909226440498014,-1.4388351751701056,10.076960215943624,0.0
2026/01/04 17:13:03.123644040,0,0,0.22746725380420685,-0.33311378955841064,0.9988343119621277,0.4417983889579773,0.05805472657084465,-0.028622299432754517,2.3646023273468018,-1.982792615890503,10.08781623840332,-0.11936770851719262,-0.07793166545140792,-2.676840015840808,0.0,0.0,0.0,2.3066090440772737,-2.1438585866997992,10.0102987308663,0.0
2026/01/04 17:13:03.154321160,0,0,0.2406579703092575,-0.3313717246055603,0.9983484745025635,0.4867561161518097,0.042581040412187576,-0.012010992504656315,-0.2691251337528229,-0.41749951243400574,10.632539749145508,-0.10924506159967541,-0.07329672096197772,-2.677271511808054,0.0,0.0,0.0,2.789897628865694,-2.78672088786158,10.070422196967993,0.0
2026/01/04 17:13:03.183702248,0,0,0.24969671666622162,-0.3303322494029999,0.9985361099243164,0.4827927350997925,0.029871778562664986,0.0013412082334980369,0.915581464767456,-1.2498799562454224,11.655019760131836,-0.11071329364782256,-0.07679562394233254,-2.675687132332285,0.0,0.0,0.0,1.4430935627415866,-1.3655127623506842,9.801725049823474,0.0
2026/01/04 17:13:03.214295368,0,0,0.2684936821460724,-0.32885506749153137,1.000651478767395,0.49934157729148865,0.01889164000749588,0.07182855159044266,1.4588066339492798,-2.8069400787353516,12.013521194458008,-0.14202241281416292,-0.10284397318089482,-2.6716125450029304,0.0,0.0,0.0,-0.8105730061956355,0.9149757828535963,9.234665171106009,0.0
2026/01/04 17:13:03.243707976,0,0,0.28338348865509033,-0.3284159302711487,1.003607988357544,0.4686833918094635,0.017689768224954605,0.14861389994621277,0.718741774559021,-1.741573452949524,10.882341384887695,-0.1835133647050304,-0.12812372902458813,-2.671959290166783,0.0,0.0,0.0,-3.3445198839435966,3.420460058049806,8.978202816745158,0.0
2026/01/04 17:13:03.273644232,0,0,0.2933894693851471,-0.3284028172492981,1.006186604499817,0.4877675175666809,-0.010799656622111797,0.143805593252182,1.4570204019546509,-1.5793246030807495,10.835342407226562,-0.20858415352346824,-0.13575383926198464,-2.673427315567758,0.0,0.0,0.0,-6.919047001547508,7.068901941085648,6.793924781574493,0.0
2026/01/04 17:13:03.303849928,0,0,0.31304457783699036,-0.32903748750686646,1.0122663974761963,0.45403486490249634,-0.036239784210920334,0.16811923682689667,2.0595862865448,-1.77143394947052,10.168390274047852,-0.23142293681356707,-0.10814863400951875,-2.6804353067481794,0.0,0.0,0.0,-6.424259910406691,6.6540585322187225,7.645416251150009,0.0
2026/01/04 17:13:03.333860040,0,0,0.3226540982723236,-0.32986149191856384,1.015152931213379,0.4671444594860077,-0.04249484837055206,0.14825409650802612,-0.8780910968780518,-1.592203974723816,8.564420700073242,-0.23255968698172708,-0.07582712340672818,-2.688234065821867,0.0,0.0,0.0,-5.088546417603457,5.434231360461246,8.28987344143303,0.0
2026/01/04 17:13:03.363960968,0,0,0.33654341101646423,-0.33169037103652954,1.0185110569000244,0.42783573269844055,-0.03295353055000305,0.11046727001667023,1.239967942237854,-3.0726327896118164,8.267301559448242,-0.21818865684068456,0.0018843260449728394,-2.69804531714182,0.0,0.0,0.0,-0.8985373141311217,1.3718904866718018,8.605210761619135,0.0
2026/01/04 17:13:03.393857032,0,0,0.35374030470848083,-0.33458229899406433,1.0206459760665894,0.3952810764312744,-0.06958421319723129,0.018952487036585808,-0.5125008225440979,-0.0015507946955040097,7.417834758758545,-0.1603797275892604,0.11766325281865063,-2.703849153992866,0.0,0.0,0.0,0.9854406397781534,-0.21459815431594897,9.192189138076317,0.0
2026/01/04 17:13:03.423721640,0,0,0.36560484766960144,-0.3364613354206085,1.0206100940704346,0.3525267243385315,-0.029459362849593163,0.025407545268535614,-0.6766623258590698,-1.8048386573791504,9.817049026489258,-0.0916662696005664,0.18619085550416292,-2.710780950760625,0.0,0.0,0.0,0.5189803640880454,0.2181532627586305,9.60033801952974,0.0
2026/01/04 17:13:03.453741480,0,0,0.3732466399669647,-0.33752909302711487,1.0205799341201782,0.34868675470352173,-0.027350448071956635,0.010991481132805347,-0.2935907542705536,-1.8119847774505615,11.444389343261719,-0.039352040945475855,0.20124276725168583,-2.71647576618028,0.0,0.0,0.0,0.07982382775278961,0.6789140826822069,9.501125795388562,0.0
2026/01/04 17:13:03.485614536,0,0,0.387315571308136,-0.3391741216182709,1.0221394300460815,0.31166550517082214,-0.04282098636031151,0.0766039714217186,-0.45328420400619507,1.4359216690063477,11.128541946411133,0.04509254511080063,0.15268919156295527,-2.728127898958329,0.0,0.0,0.0,-0.9830402832450136,1.8932939513598979,9.089905880110436,0.0
2026/01/04 17:13:03.515225448,0,0,0.3964361846446991,-0.3400125205516815,1.025072693824768,0.3246207535266876,-0.04452028125524521,0.10710421204566956,-0.5950403213500977,1.3218730688095093,10.499073028564453,0.07601130879516693,0.08386463832603269,-2.7337659146212756,0.0,0.0,0.0,-0.848462037269144,1.8587051947830613,8.744855671345546,0.0
2026/01/04 17:13:03.543823112,0,0,0.40168026089668274,-0.34011560678482056,1.027693510055542,0.2531895041465759,0.0020845786202698946,0.14438308775424957,1.0909452438354492,-0.1332596242427826,10.224552154541016,0.08361598896858508,0.037298546136802016,-2.739852661220256,0.0,0.0,0.0,-0.5984237797717086,1.6317185304238297,8.204813260966919,0.0
2026/01/04 17:13:03.574595368,0,0,0.4084528386592865,-0.3393145799636841,1.0322531461715698,0.17789289355278015,0.06183803454041481,0.1612212359905243,2.27374267578125,-1.9431761503219604,10.660823822021484,0.08733723216864857,-0.01787665605454379,-2.7480308498139783,0.0,0.0,0.0,-0.06072656027678657,1.1861506754446047,8.006185855849706,0.0
2026/01/04 17:13:03.604262664,0,0,0.4136148989200592,-0.33711355924606323,1.0369764566421509,0.15427935123443604,0.0768544003367424,0.1487644910812378,1.0123759508132935,0.10671185702085495,8.998796463012695,0.0890283775597657,-0.05235807243034284,-2.753864119435527,0.0,0.0,0.0,0.16982689010786065,0.9934559261570591,8.075515215394942,0.0
2026/01/04 17:13:03.635365512,0,0,0.4175283908843994,-0.33344224095344543,1.0414445400238037,0.08861059695482254,0.16066507995128632,0.14910951256752014,0.6414374709129333,-0.8543822765350342,8.921760559082031,0.09307479921607832,-0.0641434793001978,-2.7539637519888203,0.0,0.0,0.0,0.32069210634444467,0.8165371529560598,8.029348611017932,0.0
2026/01/04 17:13:03.665805608,0,0,0.420300155878067,-0.3282017111778259,1.0452064275741577,0.0790494754910469,0.19990935921669006,0.11275476962327957,0.6043639779090881,-0.8007947206497192,8.76654052734375,0.09920511370769007,-0.05924122216798818,-2.754961625659946,0.0,0.0,0.0,0.30785257148675144,0.7313322528364843,8.327756374803407,0.0
2026/01/04 17:13:03.696167176,0,0,0.4221864640712738,-0.32138147950172424,1.0480395555496216,0.06362884491682053,0.25149431824684143,0.07854560762643814,0.9256771206855774,-1.190418004989624,9.134750366210938,0.10405376541814886,-0.0506037194494423,-2.7538850377907864,0.0,0.0,0.0,0.2714891523843415,0.6749263100092573,8.6153199329729,0.0
2026/01/04 17:13:03.723985960,0,0,0.4235038459300995,-0.31306782364845276,1.0497604608535767,0.019342884421348572,0.31411799788475037,0.05201496183872223,1.5528137683868408,-2.523833751678467,9.927925109863281,0.10501044142364674,-0.046144139438838425,-2.7534876155005543,0.0,0.0,0.0,0.4311425379157951,0.4518649457586322,8.84292129544787,0.0
2026/01/04 17:13:03.754126920,0,0,0.42454174160957336,-0.29979845881462097,1.0503885746002197,-0.022337263450026512,0.36670053005218506,0.003341617062687874,1.9452495574951172,-1.811053991317749,9.44753646850586,0.09915227273754718,-0.05168855283374982,-2.752423783562177,0.0,0.0,0.0,0.5249391760699222,0.3304308748183217,9.039828003931644,0.0
2026/01/04 17:13:03.783782184,0,0,0.4248603284358978,-0.28826797008514404,1.049728274345398,-0.027835551649332047,0.4061054587364197,-0.03246146813035011,1.5022319555282593,-0.8701460957527161,8.95280933380127,0.08867658221699766,-0.061358789834077304,-2.750712861119127,0.0,0.0,0.0,0.6130845997188811,0.2357807497249171,9.40347929411156,0.0
2026/01/04 17:13:03.814854888,0,0,0.42490312457084656,-0.27994009852409363,1.0487765073776245,-0.02796410210430622,0.4281090497970581,-0.05868532136082649,0.6258877515792847,-0.9683608412742615,8.793450355529785,0.07761815901725726,-0.06888223598792788,-2.750769621269844,0.0,0.0,0.0,0.6347506146092634,0.03041198219995953,9.87165176368163,0.0
2026/01/04 17:13:03.844387400,0,0,0.424600213766098,-0.26647841930389404,1.046562671661377,-0.03168967738747597,0.4556041657924652,-0.09993007034063339,0.17134316265583038,-0.5154880285263062,8.616775512695312,0.05809273720524995,-0.08073364459215698,-2.7512968919792042,0.0,0.0,0.0,0.6437492779441092,-0.0414631210189146,10.272670987367578,0.0
2026/01/04 17:13:03.874347112,0,0,0.4236385226249695,-0.24698397517204285,1.0424097776412964,-0.05796721950173378,0.5196056365966797,-0.11574465781450272,0.1710330694913864,-0.49945202469825745,8.811820983886719,0.028583030718353154,-0.09340613503288646,-2.7489886672945367,0.0,0.0,0.0,0.7360187611739835,-0.2917168633650512,10.458270518204536,0.0
2026/01/04 17:13:03.903857512,0,0,0.42262002825737,-0.23130956292152405,1.0387977361679077,-0.07274613529443741,0.5504785776138306,-0.1231045350432396,0.7834206223487854,-1.872321367263794,9.670384407043457,0.007379216971650311,-0.09586961081545159,-2.7480211174771685,0.0,0.0,0.0,0.7745232136181854,-0.3739352014294839,10.503870215087336,0.0
2026/01/04 17:13:03.933715944,0,0,0.42178547382354736,-0.22039750218391418,1.0362884998321533,-0.05822894722223282,0.5532605648040771,-0.12741605937480927,0.6862720847129822,-1.7091084718704224,9.986183166503906,-0.004957441090654834,-0.0946081200904748,-2.747032700632711,0.0,0.0,0.0,0.7370981244198876,-0.39387270087521464,10.624624598232103,0.0
2026/01/04 17:13:03.964231592,0,0,0.42086637020111084,-0.2091652899980545,1.0338478088378906,-0.04219654202461243,0.5563328266143799,-0.133295476436615,-0.21537339687347412,-0.7475385665893555,9.942277908325195,-0.01714537538322543,-0.0927982459919407,-2.745238521777244,0.0,0.0,0.0,0.686498113005698,-0.4110783496790254,10.704155369468863,0.0
2026/01/04 17:13:03.993871688,0,0,0.4188530743122101,-0.18587300181388855,1.029186725616455,-0.0789133682847023,0.5845922827720642,-0.11134956777095795,1.1252857446670532,-0.506961464881897,10.056193351745605,-0.03795473688734058,-0.0848162326174625,-2.741858613424521,0.0,0.0,0.0,0.7812438782488431,-0.4583131916259549,10.604614787000981,0.0
2026/01/04 17:13:04.24103720,0,0,0.417219340801239,-0.16790653765201569,1.0261732339859009,-0.07487717270851135,0.6249315142631531,-0.08793511986732483,1.1296236515045166,-1.9795589447021484,10.962228775024414,-0.05073243754706612,-0.07462380063316114,-2.739644750730522,0.0,0.0,0.0,0.8124090936855863,-0.6855376985744808,10.358432498990764,0.0
2026/01/04 17:13:04.53732520,0,0,0.4151137173175812,-0.14359036087989807,1.0229915380477905,-0.05400054529309273,0.6063963770866394,-0.09046795219182968,-0.5058049559593201,-1.0976861715316772,10.501248359680176,-0.05972864684465793,-0.0698342680232964,-2.739613699271571,0.0,0.0,0.0,0.7182148952315407,-0.6864779495725952,10.375573478079056,0.0
2026/01/04 17:13:04.83689224,0,0,0.41353243589401245,-0.12515367567539215,1.0213251113891602,-0.07935542613267899,0.614063024520874,-0.04972279071807861,0.4198707938194275,0.1379653513431549,9.852529525756836,-0.06430532103502513,-0.06997961649655951,-2.735463476932428,0.0,0.0,0.0,0.7837922093051374,-0.6047815727966446,10.336359249268328,0.0
2026/01/04 17:13:04.113625320,0,0,0.41208788752555847,-0.1066838800907135,1.0203065872192383,-0.08543666452169418,0.6343227028846741,-0.0208699069917202,1.5591909885406494,-1.6324267387390137,10.955982208251953,-0.07192142438613745,-0.07109485788711543,-2.73309161397557,0.0,0.0,0.0,0.8738349388923174,-0.7665204807008905,9.814224170044483,0.0
2026/01/04 17:13:04.144517064,0,0,0.4111454486846924,-0.09437204897403717,1.0199002027511597,-0.05459095537662506,0.6227576732635498,-0.020781947299838066,0.9654971361160278,-0.9794679880142212,10.469917297363281,-0.07751490003583239,-0.07076060775255934,-2.7311702245832628,0.0,0.0,0.0,0.7587108674255983,-0.7176145791617754,9.800113513462202,0.0
2026/01/04 17:13:04.175361192,0,0,0.4095388948917389,-0.07012028247117996,1.0196242332458496,-0.046350207179784775,0.6172899603843689,-0.02596687339246273,-0.22183088958263397,0.22047419846057892,9.599230766296387,-0.0866602083282886,-0.07222114405388326,-2.728846776313707,0.0,0.0,0.0,0.7345370856017766,-0.7410820590794702,9.850527787285518,0.0
2026/01/04 17:13:04.204833640,0,0,0.40838563442230225,-0.052101507782936096,1.0196577310562134,-0.06574095040559769,0.6432811617851257,-0.004724803846329451,0.26915162801742554,0.016380755230784416,9.266340255737305,-0.09159149048390965,-0.07010413872487727,-2.7271237329580296,0.0,0.0,0.0,0.7909674340975759,-0.7932952460390534,9.723362364152221,0.0
2026/01/04 17:13:04.233697704,0,0,0.40767282247543335,-0.040140654891729355,1.0196998119354248,-0.058546360582113266,0.6546449661254883,0.004674562253057957,-0.34699293971061707,-1.6220735311508179,9.928979873657227,-0.09532031871741246,-0.06772978011519498,-2.727846016537858,0.0,0.0,0.0,0.7832661544437092,-0.8722077765966023,9.567502952745869,0.0
