time,sec,nsecs,x_curr,y_curr,z_curr,x_dot_curr,y_dot_curr,z_dot_curr,x_ddot_curr,y_ddot_curr,z_ddot_curr,roll_curr,pitch_curr,yaw_curr,roll_dot_curr,pitch_dot_curr,yaw_dot_curr,ex,ey,ez,ex_dot,ey_dot,ez_dot,ex_ddot,ey_ddot,ez_ddot,roll_err,pitch_err,yaw_err,tau_x,tau_y,tau_z,collective_thrust
1970/01/01 05:40:53.991649088,0,653983482,0.3186129033565521,-0.5678691267967224,0.9623644351959229,-0.22133319079875946,-0.12020543217658997,-0.0074927471578121185,0.4609038233757019,0.7691283822059631,9.227617263793945,0.024974381653117286,-0.002228514273269908,-1.7998291617224096,0.0,0.0,0.0,0.01578412138150659,0.06969383763278908,0.03763556480407715,-0.02779659566750181,-0.04702063537109144,0.0074927471578121185,-0.5445342854423645,-0.6445391603416801,-9.227617263793945,-0.024974381653117286,0.002228514273269908,1.7998291617224096,-0.08586537844116146,0.2035045492504172,10.113056487017118,0.0
1970/01/01 05:40:54.20540544,0,654013649,0.31082242727279663,-0.572516143321991,0.9616981148719788,-0.19746622443199158,-0.1436084508895874,-0.015695787966251373,-0.6328065991401672,-0.5507964491844177,9.977534294128418,0.02513622671962155,-0.003029647261376513,-1.8061060354279914,0.0,0.0,0.0,0.015224199612684786,0.06883611860560102,0.03830188512802124,-0.05441616833299928,-0.019442100767225773,0.015695787966251373,0.5512806832830528,0.676738180772229,-9.977534294128418,-0.02513622671962155,0.003029647261376513,1.8061060354279914,-0.27910528517049066,0.1723127629430094,10.603814315760369,0.0
1970/01/01 05:40:54.50382112,0,654033621,0.3056555390357971,-0.575538158416748,0.9612947106361389,-0.1904483586549759,-0.13776259124279022,0.005902067292481661,-0.30838918685913086,0.8765313029289246,10.573946952819824,0.02296199925354452,-0.006397023188853579,-1.8031144330138984,0.0,0.0,0.0,0.011950105646154452,0.0664933334052209,0.038705289363861084,-0.06411648886842641,-0.021067360865703683,-0.005902067292481661,0.2289678172115646,-0.7492370616175847,-10.573946952819824,-0.02296199925354452,0.006397023188853579,1.8031144330138984,-0.24328405661951658,0.2770976472586924,10.173865146901553,0.0
1970/01/01 05:40:54.80448672,0,654063643,0.29730212688446045,-0.5802469253540039,0.9607254862785339,-0.2504741847515106,-0.11945390701293945,0.0021431208588182926,-0.9180856347084045,1.0829219818115234,9.441953659057617,0.020884955877769337,-0.004121206725259145,-1.809053002737841,0.0,0.0,0.0,0.011774289627686396,0.0659787380932414,0.039274513721466064,-0.006702965989984766,-0.035110361889784336,-0.0021431208588182926,0.8407688112703864,-0.9542752307766553,-9.441953659057617,-0.020884955877769337,0.004121206725259145,1.809053002737841,-0.03275531604041337,0.20327062035011204,10.157442873428286,0.0
1970/01/01 05:40:54.113594496,0,654103391,0.2857435345649719,-0.5864803791046143,0.9597808122634888,-0.22428709268569946,-0.13605260848999023,-0.02965305931866169,0.10115387290716171,0.8709860444068909,9.01215934753418,0.021120414210732942,-0.005363157583766755,-1.809572321121766,0.0,0.0,0.0,0.014717757151764488,0.06713175212956046,0.04021918773651123,-0.035431112387377006,-0.014202726421366385,0.02965305931866169,-0.17629287707114408,-0.7411091699458334,-9.01215934753418,-0.021120414210732942,0.005363157583766755,1.809572321121766,-0.2362709772859315,0.2447793392938794,10.464008846002342,0.0
1970/01/01 05:40:54.140351072,0,654123418,0.2799525260925293,-0.5895333290100098,0.9592936635017395,-0.2780139744281769,-0.12537781894207,-0.002268725773319602,0.1728181540966034,-1.4406113624572754,10.117300987243652,0.021967004040000872,-0.005354184161923122,-1.808314115768376,0.0,0.0,0.0,0.020508765624207115,0.07018470203495597,0.0407063364982605,0.01829576935510041,-0.024877515969286612,0.002268725773319602,-0.24795715826058576,1.5704882369183328,-10.117300987243652,-0.021967004040000872,0.005354184161923122,1.808314115768376,0.05055023426413781,0.25356903406947406,10.211786213785212,0.0
1970/01/01 05:40:54.170649088,0,654153429,0.27120116353034973,-0.5941129326820374,0.9587097764015198,-0.21203622221946716,-0.12881112098693848,-0.052217256277799606,-0.9570770859718323,-0.2879430651664734,10.047138214111328,0.02136893647243688,-0.005336213104796842,-1.814611808818969,0.0,0.0,0.0,0.020561515624331117,0.0698281736046601,0.041290223598480225,-0.0501501814833224,-0.017094712973813625,0.052217256277799606,0.8841241723530305,0.4190362477416868,-10.047138214111328,-0.02136893647243688,0.005336213104796842,1.814611808818969,-0.1868716659174435,0.2810987607978048,10.677187143527801,0.0
1970/01/01 05:40:54.201914016,0,654193377,0.25928807258605957,-0.6000744700431824,0.9578701257705688,-0.22363083064556122,-0.08823086321353912,-0.020186586305499077,1.8846698999404907,-0.3119797110557556,9.967351913452148,0.01795458128779529,-0.006625247227022992,-1.8140479353713994,0.0,0.0,0.0,0.023694935213655843,0.07099923795523189,0.04212987422943115,-0.04095090200210205,-0.053284926192803284,0.020186586305499077,-1.9554367230141119,0.4442892017451251,-9.967351913452148,-0.01795458128779529,0.006625247227022992,1.8140479353713994,-0.11565239873665033,0.330799042979019,10.265975562746656,0.0
1970/01/01 05:40:54.231259552,0,654223405,0.2504250109195709,-0.6043821573257446,0.9573122262954712,-0.22064146399497986,-0.120489701628685,-0.011642517521977425,-0.12306079268455505,-0.8141793608665466,9.58719253540039,0.019608451828714395,-0.011555760305015067,-1.8161481595666646,0.0,0.0,0.0,0.02369969573198727,0.07066346275260094,0.04268777370452881,-0.046262717825614585,-0.016595519185692825,0.011642517521977425,0.05448669530450659,0.9476922892777752,-9.58719253540039,-0.019608451828714395,0.011555760305015067,1.8161481595666646,-0.058812188372743504,0.29671134007203914,10.22166171567624,0.0
1970/01/01 05:40:54.260487840,0,654243434,0.2445327788591385,-0.6071560382843018,0.957209587097168,-0.20379696786403656,-0.1122424453496933,-0.00837889313697815,0.3136270344257355,-1.072016954421997,10.173284530639648,0.016199003807898897,-0.012316556981957674,-1.8185650155179778,0.0,0.0,0.0,0.02065744331323799,0.06894220931254824,0.04279041290283203,-0.06535536999813002,-0.02037442436995482,0.00837889313697815,-0.3799422995400137,1.2066050916945514,-10.173284530639648,-0.016199003807898897,0.012316556981957674,1.8185650155179778,-0.30235300252161457,0.2567142624252045,10.20545086754038,0.0
1970/01/01 05:40:54.290429184,0,654273872,0.2357439547777176,-0.6111164093017578,0.9570936560630798,-0.25308388471603394,-0.0948314219713211,0.012094663456082344,0.553871750831604,-1.0441763401031494,10.634284019470215,0.01679411990002094,-0.013969111079345444,-1.8197626977192496,0.0,0.0,0.0,0.020438099287572176,0.06855698830614176,0.042906343936920166,-0.018241314778845774,-0.03328125635821966,-0.012094663456082344,-0.6179281836801119,1.1798396862370295,-10.634284019470215,-0.01679411990002094,0.013969111079345444,1.8197626977192496,0.029099678085535447,0.24654248502758264,9.85253626268995,0.0
1970/01/01 05:40:54.320394272,0,654313480,0.22332049906253815,-0.616441011428833,0.9569199681282043,-0.2732100188732147,-0.11709171533584595,0.022111566737294197,-1.0996285676956177,1.2247356176376343,8.31685733795166,0.01795672635622534,-0.01701247239432181,-1.8213652639493174,0.0,0.0,0.0,0.02378221308138906,0.0696867354606141,0.043080031871795654,-0.0002127478455191123,-0.006480931308210078,-0.022111566737294197,1.03783096711288,-1.0879970626424285,-8.31685733795166,-0.01795672635622534,0.01701247239432181,1.8213652639493174,-0.1472651522251729,0.31793296455210124,10.533895679384246,0.0
1970/01/01 05:40:54.350500448,0,654333336,0.21690276265144348,-0.6191571950912476,0.9566627740859985,-0.2523331642150879,-0.07653206586837769,0.003591681132093072,-0.796883761882782,-0.530493974685669,9.128092765808105,0.01674875142251073,-0.01472710408731089,-1.8240307126579736,0.0,0.0,0.0,0.030199949492483724,0.07240291912302865,0.043337225914001465,-0.021089602503645943,-0.04704058077567834,-0.003591681132093072,0.7350861613000443,0.6672325296808748,-9.128092765808105,-0.01674875142251073,0.01472710408731089,1.8240307126579736,-0.03207385464412296,0.2565242724910926,10.090014256617954,0.0
1970/01/01 05:40:54.380531936,0,654363286,0.20709900557994843,-0.6231861114501953,0.9564846158027649,-0.2642073929309845,-0.11630197614431381,-0.004414418712258339,-0.4537087380886078,-0.45251500606536865,10.641033172607422,0.01940281776696064,-0.017788109589148095,-1.826260514424518,0.0,0.0,0.0,0.030855700911559952,0.07238891162114236,0.04351538419723511,-0.011237561127713569,-0.0026949938255272227,0.004414418712258339,0.39418803658253565,0.5902874880618283,-10.641033172607422,-0.01940281776696064,0.017788109589148095,1.826260514424518,-0.006161460739690177,0.345859423550502,10.25856007616346,0.0
1970/01/01 05:40:54.410724000,0,654393356,0.19721519947052002,-0.6270621418952942,0.9565118551254272,-0.2509607672691345,-0.08576686680316925,0.0034465747885406017,-0.11896742135286331,1.8808231353759766,9.169611930847168,0.01666902196297279,-0.017309732864985307,-1.8278806211847625,0.0,0.0,0.0,0.03152537158457769,0.07237508884985966,0.043488144874572754,-0.026429502198665134,-0.028622190764758332,-0.0034465747885406017,0.06176919831284046,-1.7421208732576274,-9.169611930847168,-0.01666902196297279,0.017309732864985307,1.8278806211847625,-0.1882648676672154,0.25946215819883933,10.304046324794355,0.0
1970/01/01 05:40:54.440329632,0,654423216,0.1871703714132309,-0.630800187587738,0.9565463066101074,-0.24669712781906128,-0.07832614332437515,-0.012656059116125107,0.8746469020843506,-1.3857483863830566,11.248543739318848,0.01724727166389797,-0.018258977083684583,-1.828993031785315,0.0,0.0,0.0,0.03229251062430055,0.072377394950498,0.04345369338989258,-0.03256104110897162,-0.03142400917090932,0.012656059116125107,-0.9295226466583242,1.525380428623295,-11.248543739318848,-0.01724727166389797,0.018258977083684583,1.828993031785315,-0.07192285937446286,0.2469696633147156,10.333750356604117,0.0
1970/01/01 05:40:54.470270784,0,654453278,0.17685925960540771,-0.6344542503356934,0.9563983678817749,-0.24596452713012695,-0.09127572178840637,0.008781599812209606,-0.27602502703666687,-0.4007963240146637,8.958321571350098,0.016720375549832217,-0.019864807642581743,-1.8317812054870013,0.0,0.0,0.0,0.03326496036503085,0.07245086482024798,0.0436016321182251,-0.03508412530927091,-0.01380453296350534,-0.008781599812209606,0.22347176092874255,0.5413581463767916,-8.958321571350098,-0.016720375549832217,0.019864807642581743,1.8317812054870013,-0.07551714620869279,0.30982704700041824,10.137889815596482,0.0
1970/01/01 05:40:54.507004864,0,654483277,0.16630858182907104,-0.6379919052124023,0.9561890363693237,-0.23317216336727142,-0.041926074773073196,0.010220065712928772,0.734768807888031,0.4083741307258606,9.307960510253906,0.01566969485198825,-0.019246999116840864,-1.8341954739983493,0.0,0.0,0.0,0.034418584644255484,0.07256410363245458,0.04381096363067627,-0.04958935116393276,-0.05845385409081802,-0.010220065712928772,-0.7849737236443698,-0.26695361066314877,-9.307960510253906,-0.01566969485198825,0.019246999116840864,1.8341954739983493,-0.12050826634321585,0.1546139405196674,10.12663595123849,0.0
1970/01/01 05:40:54.530645152,0,654523179,0.15259352326393127,-0.6422200202941895,0.956218957901001,-0.19958628714084625,-0.070066899061203,0.0029343655332922935,0.20237773656845093,-2.3475584983825684,10.282930374145508,0.017169536020237297,-0.02342854374697721,-1.8367417619253925,0.0,0.0,0.0,0.038680807914947046,0.07352493259797754,0.04378104209899902,-0.08480911170114819,-0.025586002342497194,-0.0029343655332922935,-0.2502058794595281,2.489759625931318,-10.282930374145508,-0.017169536020237297,0.02342854374697721,1.8367417619253925,-0.1393028280264433,0.3040056108424077,10.182150016983947,0.0
1970/01/01 05:40:54.560516064,0,654543207,0.14575833082199097,-0.6441612243652344,0.9563698768615723,-0.2564753592014313,-0.052067436277866364,0.03770294040441513,-0.5601823925971985,1.966347098350525,8.661481857299805,0.01569328132287544,-0.022084464802398427,-1.8387903904201999,0.0,0.0,0.0,0.03601002268144882,0.07235685180559026,0.043630123138427734,-0.029474698189178083,-0.038832417416108087,-0.03770294040441513,0.514731022571383,-1.8233653633157372,-8.661481857299805,-0.01569328132287544,0.022084464802398427,1.8387903904201999,-0.008902051883658639,0.21621986177171382,9.872017798906903,0.0
1970/01/01 05:40:54.591059200,0,654573266,0.13571642339229584,-0.6468666195869446,0.9565794467926025,-0.24173501133918762,-0.04108024761080742,0.011455691419541836,0.456707239151001,-0.5455160737037659,9.962578773498535,0.016841926817594676,-0.021960753303229517,-1.8416970815275402,0.0,0.0,0.0,0.046051930111143946,0.07506224702730047,0.04342055320739746,-0.044215046051421736,-0.04981960608316703,-0.011455691419541836,-0.5021586091768164,0.6884978087385536,-9.962578773498535,-0.016841926817594676,0.021960753303229517,1.8416970815275402,-0.06199025825661089,0.19394624943415428,10.111539747143146,0.0
1970/01/01 05:40:54.620512736,0,654613162,0.1224101334810257,-0.6501368284225464,0.9565843939781189,-0.24961170554161072,-0.07239548861980438,0.00961642898619175,-0.8240921497344971,-0.076991967856884,9.005209922790527,0.018483688575167436,-0.02386557356880662,-1.8419454526051806,0.0,0.0,0.0,0.049801740824724855,0.07538203959395307,0.043415606021881104,-0.03781378463543811,-0.01372529711490987,-0.00961642898619175,0.7810175525739432,0.22075431037770973,-9.005209922790527,-0.018483688575167436,0.02386557356880662,1.8419454526051806,0.0009814496258301498,0.337964012653862,10.06774432618418,0.0
1970/01/01 05:40:54.650431360,0,654633427,0.11581798642873764,-0.6516557931900024,0.9564214944839478,-0.27042317390441895,-0.020569544285535812,0.011014132760465145,-0.3914962410926819,2.235889196395874,10.222360610961914,0.016508301238687035,-0.01898557380770005,-1.8457227163371999,0.0,0.0,0.0,0.046789550497429305,0.074110315576982,0.043578505516052246,-0.01839818952641359,-0.06074728995824916,-0.011014132760465145,0.3508283442518789,-2.091448169938832,-10.222360610961914,-0.016508301238687035,0.01898557380770005,1.8457227163371999,0.035429169653752465,0.15427531192743613,10.11712094337628,0.0
1970/01/01 05:40:54.680255424,0,654663569,0.10634560137987137,-0.6536813974380493,0.956282913684845,-0.25869160890579224,-0.05453810095787048,-0.0044637685641646385,0.5755462050437927,-1.1568000316619873,10.855791091918945,0.020555185315726917,-0.020368751401245368,-1.8465550106162127,0.0,0.0,0.0,0.04661241191458573,0.07350572004856759,0.04371708631515503,-0.03144499280575014,-0.021953560877023062,0.0044637685641646385,-0.6137926050455815,1.301869349738432,-10.855791091918945,-0.020555185315726917,0.020368751401245368,1.8465550106162127,-0.008347809762576734,0.28902175329396396,10.26092651524514,0.0
1970/01/01 05:40:54.711569184,0,654693308,0.09714628756046295,-0.655407726764679,0.9564380049705505,-0.26118093729019165,-0.05772532895207405,0.006344154942780733,-1.1006466150283813,0.6476461887359619,9.591092109680176,0.01870019423467018,-0.01924599310213822,-1.8483247603995985,0.0,0.0,0.0,0.04611970610228239,0.07276303772993209,0.04356199502944946,-0.030190186140760078,-0.013920217419947964,-0.006344154942780733,1.0648217118656067,-0.5019485790401146,-9.591092109680176,-0.01870019423467018,0.01924599310213822,1.8483247603995985,-0.11428141247601271,0.248766154000705,10.264435393934075,0.0
1970/01/01 05:40:54.740341952,0,654723191,0.0878208577632904,-0.6569920778274536,0.956554114818573,-0.24793437123298645,0.006293387617915869,0.005628671031445265,0.24040541052818298,0.9932788014411926,10.570782661437988,0.015920706579327166,-0.01665351589526432,-1.850023509332734,0.0,0.0,0.0,0.04571331081978444,0.0720402633804369,0.043445885181427,-0.0445905573560742,-0.07307187547308627,-0.005628671031445265,-0.2738088168519436,-0.8469529001259425,-10.570782661437988,-0.015920706579327166,0.01665351589526432,1.850023509332734,-0.0522891868618642,0.10675529758225956,10.165376701990285,0.0
1970/01/01 05:40:54.770850592,0,654763151,0.0749659389257431,-0.6589657664299011,0.9567646384239197,-0.2058285027742386,-0.006687998306006193,0.002018430270254612,1.0921950340270996,-1.7933546304702759,10.32632827758789,0.016009934144652967,-0.018144390524969495,-1.8521396716236291,0.0,0.0,0.0,0.048799293827228044,0.0718693925511954,0.04323536157608032,-0.08776908149179641,-0.05520440474053385,-0.002018430270254612,-1.1231468031354983,1.9401753762178189,-10.32632827758789,-0.016009934144652967,0.018144390524969495,1.8521396716236291,-0.16113246541620999,0.15821593116859933,10.196651347387444,0.0
1970/01/01 05:40:54.801008640,0,654783180,0.06860977411270142,-0.6598327159881592,0.956939160823822,-0.25222498178482056,-0.03939865902066231,0.015378336422145367,-0.6152526140213013,0.7916675209999084,8.686059951782227,0.014927880899604234,-0.019224537048755732,-1.85361044278091,0.0,0.0,0.0,0.04535213197269322,0.07075491676402923,0.04306083917617798,-0.042363386946500436,-0.017591828403557767,-0.015378336422145367,0.586757315212541,-0.6443733294082603,-8.686059951782227,-0.014927880899604234,0.019224537048755732,1.85361044278091,-0.010193048307001988,0.2865036457218639,10.07198800077566,0.0
1970/01/01 05:40:54.830491808,0,654823071,0.056311797350645065,-0.6613438725471497,0.9574811458587646,-0.2498714029788971,0.0011959312250837684,0.01557107362896204,0.39624378085136414,0.2730426490306854,10.294351577758789,0.011979669464436219,-0.015556912657806092,-1.859151998063932,0.0,0.0,0.0,0.05765010873474957,0.07226607332301971,0.04251885414123535,-0.0447169657524239,-0.058186418649303843,-0.01557107362896204,-0.42473907966012436,-0.12574845743903723,-10.294351577758789,-0.011979669464436219,0.015556912657806092,1.859151998063932,-0.06272291739005936,0.07859500643734933,9.935951481186105,0.0
1970/01/01 05:40:54.860575776,0,654853062,0.04718616232275963,-0.6621254682540894,0.9580637216567993,-0.19964544475078583,0.004207550548017025,0.03666343167424202,0.8900622129440308,-1.5408821105957031,9.119502067565918,0.011257246243389711,-0.015621670728606143,-1.8572465550297461,0.0,0.0,0.0,0.056940755651937944,0.07122990389741479,0.041936278343200684,-0.09585182610249987,-0.05628034082178043,-0.03666343167424202,-0.9161010414531526,1.6886497480314566,-9.119502067565918,-0.011257246243389711,0.015621670728606143,1.8572465550297461,-0.19071018663946046,0.16453540447554849,9.865300706714894,0.0
1970/01/01 05:40:54.890448320,0,654883094,0.03816499933600426,-0.6628154516220093,0.9585323333740234,-0.27816009521484375,-0.011369368061423302,0.04681883007287979,-0.8448689579963684,1.6603648662567139,8.47065544128418,0.013051107634434345,-0.014613702429493098,-1.8580183111769324,0.0,0.0,0.0,0.056097998497069465,0.07026630839192038,0.04146766662597656,-0.01816419417746218,-0.03576995128084333,-0.04681883007287979,0.8212879656356004,-1.5121323189276341,-8.47065544128418,-0.013051107634434345,0.014613702429493098,1.8580183111769324,0.041129001436456,0.25421678610467596,9.886011246422626,0.0
